TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
17-Feb-10,215.24,220.5,217.1,217.45,1420372
16-Feb-10,213.2,216,213.5,215.24,853686
15-Feb-10,216.01,213.9,211.15,213.2,830387
12-Feb-10,215.61,218.78,215.4,216.01,1442862
11-Feb-10,213.64,216.55,214.33,215.61,920207
10-Feb-10,215.63,216.85,212.7,213.64,779835
9-Feb-10,214.16,217.51,214.5,215.63,1235706
8-Feb-10,215.33,216.5,213.5,214.16,971048
4-Feb-10,216.45,218.9,214.55,215.33,3614422
3-Feb-10,210.69,217.8,210.11,216.45,2177455
2-Feb-10,212.93,214.8,210,210.69,1384296
1-Feb-10,213.85,214.65,212,212.93,853958
29-Jan-10,214.65,217.01,212.05,213.85,1310680
28-Jan-10,214.01,216.2,209.3,214.65,1930757
27-Jan-10,216.59,219.18,213,214.01,1230135
26-Jan-10,218.22,219.7,216.01,216.59,907098
25-Jan-10,223.18,223.99,217.61,218.22,1205455
22-Jan-10,223.6,225.55,222,223.18,1253646
21-Jan-10,228.21,229.6,221.8,223.6,1873465
20-Jan-10,231.08,232.38,227.3,228.21,1988272
19-Jan-10,228.09,233.8,228.1,231.08,3120186
18-Jan-10,229.96,230.69,227.01,228.09,1846757
15-Jan-10,228.59,233.49,228.65,229.96,5356984
14-Jan-10,221.53,231.6,222.1,228.59,4736587
13-Jan-10,221.39,224.5,221.2,221.53,1505020
12-Jan-10,221.75,223.49,220.5,221.39,1191016
11-Jan-10,220.42,224.1,221.01,221.75,1838658
8-Jan-10,222.44,223.25,219.5,220.42,1752809
7-Jan-10,223.4,224.89,221.5,222.44,2032048
6-Jan-10,219.06,225,220.05,223.4,5189731
5-Jan-10,215.95,220.75,216.2,219.06,3720502
4-Jan-10,219.68,220.4,215.2,215.95,2478180
31-Dec-09,224.35,224.35,219,219.68,1429075
30-Dec-09,218.62,226,221.05,224.35,2847704
29-Dec-09,220.53,219.89,217.52,218.62,670159
24-Dec-09,218.81,222.2,219.7,220.53,2076155
23-Dec-09,222.38,223.08,218,218.81,1690814
22-Dec-09,217.02,225.25,217.7,222.38,5089133
21-Dec-09,213.48,217.8,213.14,217.02,1750845
18-Dec-09,216.68,217.8,212,213.48,1325990
17-Dec-09,215.24,221.5,216.01,216.68,2211652
16-Dec-09,217.27,219.25,214.1,215.24,1714804
15-Dec-09,216.98,221.9,216,217.27,4791292
14-Dec-09,206.79,217.12,207.6,216.98,3508609
11-Dec-09,206.95,208.4,205.61,206.79,812336
10-Dec-09,206,209.29,206.44,206.95,1995982
9-Dec-09,202.9,207,203,206,1782170
8-Dec-09,205.16,204.95,202.06,202.9,589965
7-Dec-09,205.43,206.91,204.25,205.16,526394
4-Dec-09,207.35,209.3,204.7,205.43,1366643
3-Dec-09,209.76,211.5,206.72,207.35,1593929
2-Dec-09,206.5,210.85,204.52,209.76,2915036
1-Dec-09,215.12,214,205.48,206.5,2863861
26-Nov-09,215.43,217,213.2,215.12,2001814
25-Nov-09,217.93,219.9,217.1,217.93,543013
24-Nov-09,216.59,220.24,216.52,217.93,719771
23-Nov-09,218.21,218,214.6,216.59,756054
20-Nov-09,219.64,221.75,217.25,218.21,2232892
19-Nov-09,217.33,221.9,218,219.64,1911202
18-Nov-09,217.25,223.4,216,217.33,3293268
17-Nov-09,221.17,224.3,216.25,217.25,2976619
16-Nov-09,210.64,221.17,210.6,221.17,4513506
13-Nov-09,208.05,211.7,205.99,210.64,2491363
12-Nov-09,213.22,214.35,207.5,208.05,3210538
11-Nov-09,209.2,214.71,205.51,213.22,4018002
10-Nov-09,214.05,217.4,207.35,209.2,1296616
6-Nov-09,222.05,223.9,213.11,214.05,1625592
5-Nov-09,223.5,229.7,220.86,222.05,2874306
4-Nov-09,212.86,223.5,215,223.5,3091339
3-Nov-09,206.81,215.1,208.7,212.86,1900921
2-Nov-09,213.2,214.84,203.16,206.81,2271529
30-Oct-09,212.47,217.35,212,213.2,1610340
29-Oct-09,214.2,215.6,209,212.47,2045745
28-Oct-09,216.05,219,213.5,214.2,1994357
27-Oct-09,223.28,226.49,215.1,216.05,2954625
26-Oct-09,212.83,223.47,217,223.28,2058482
23-Oct-09,202.97,213.11,202.25,212.83,2778979
22-Oct-09,208.91,213.92,198.47,202.97,4753642
21-Oct-09,219.14,217,208.3,208.91,2037230
20-Oct-09,215.62,222.3,211.16,219.14,4557756
19-Oct-09,226.91,228.9,215.57,215.62,1664738
16-Oct-09,226.53,232.2,224.55,226.91,2030277
15-Oct-09,230.55,235.45,225.11,226.53,2267356
14-Oct-09,226.28,232.79,229,230.55,1328415
13-Oct-09,225.45,229,224.5,226.28,820264
12-Oct-09,234.66,236.25,224.01,225.45,1948242
9-Oct-09,233.53,239.2,233.5,234.66,1619085
8-Oct-09,232.54,240.45,229.1,233.53,5635119
7-Oct-09,223.01,234.16,224.7,232.54,4402128
6-Oct-09,219.49,224.6,221.01,223.01,1549230
5-Oct-09,218.9,222.9,216.7,219.49,1929066
2-Oct-09,212.66,219.79,212,218.9,2630542
1-Oct-09,221.08,225.89,211.5,212.66,2931187
30-Sep-09,232.14,234.9,220.54,221.08,5272140
29-Sep-09,225.64,236,222,232.14,4194516
28-Sep-09,236.87,237.25,225.03,225.64,2259235
25-Sep-09,238.27,244,235.5,236.87,3505199
24-Sep-09,227.58,238.95,230,238.27,2831466
18-Sep-09,217.16,228,218,227.58,3456844
17-Sep-09,206.85,217.19,208.1,217.16,5407448
16-Sep-09,205.26,209.55,205.9,206.85,1389722
15-Sep-09,205.86,208.4,204,205.26,2288727
14-Sep-09,206.87,209,204.6,205.86,1864098
11-Sep-09,205.71,210.3,206,206.87,1910344
10-Sep-09,213.07,217.9,205,205.71,5381406
9-Sep-09,202.97,213.11,203.49,213.07,4754804
8-Sep-09,205.97,209,202,202.97,1861912
7-Sep-09,210.42,215.31,202.15,205.97,1700489
4-Sep-09,205.66,214.5,202.7,210.42,2390144
3-Sep-09,217.8,216.49,206.91,208.16,3998131
2-Sep-09,215.15,224,214.99,217.8,3064249
1-Sep-09,204.91,215.15,207,215.15,4252906
31-Aug-09,197.24,207.1,198.15,204.91,6068431
28-Aug-09,187.85,197.24,186.99,197.24,4766677
27-Aug-09,183.21,188.9,181.5,187.85,5676617
26-Aug-09,175.17,183.92,175,183.21,5104061
25-Aug-09,177.62,178.75,174.8,175.17,2483314
24-Aug-09,174.27,179.9,174.5,177.62,2278781
21-Aug-09,173.01,176.45,173,174.27,1581220
20-Aug-09,175.92,176.25,172.25,173.01,1030127
19-Aug-09,179.01,181.9,175.02,175.92,2962341
18-Aug-09,175.49,180.49,175.01,179.01,4648577
17-Aug-09,176.21,177.8,170,175.49,4160853
13-Aug-09,175.97,179.25,174.4,176.21,2924499
12-Aug-09,171.5,177.95,171.99,175.97,4531482
11-Aug-09,175.79,178.7,170.55,171.5,4376367
10-Aug-09,167.42,175.79,168.99,175.79,5126504
7-Aug-09,166.56,171.8,166.55,167.42,2387705
6-Aug-09,168.45,170.24,165.9,166.56,2632442
5-Aug-09,168.65,171.25,166.5,168.45,3615545
4-Aug-09,160.66,168.69,160.99,168.65,6801196
3-Aug-09,160.92,163.7,159.25,160.66,2696214
31-Jul-09,153.32,160.98,154.65,160.92,3686804
30-Jul-09,157.89,160,151.75,153.32,2144476
29-Jul-09,166.17,167.99,157.87,157.89,3441429
28-Jul-09,170.17,170.72,162.81,166.17,3812761
27-Jul-09,171.99,174.9,169.4,170.17,2341911
24-Jul-09,171.1,173.35,168.35,171.99,2821943
23-Jul-09,170.02,174.25,169.8,171.1,2932267
22-Jul-09,172.7,175.4,169.25,170.02,3468046
21-Jul-09,167.28,173.7,165.52,172.7,3984875
20-Jul-09,168.77,171.4,166.6,167.28,1507800
17-Jul-09,166.79,171.9,167.44,168.77,3509400
16-Jul-09,167.22,169.75,166.05,166.79,1467400
15-Jul-09,166.98,170.1,160.3,167.22,3684500
14-Jul-09,167.42,173.7,165.8,166.98,5544000
13-Jul-09,159.45,167.42,161.7,167.42,3089000
10-Jul-09,158.14,160.2,157.5,159.45,796300
9-Jul-09,160.24,162,157.3,158.14,1488900
8-Jul-09,162.64,163.7,159.05,160.24,1479600
7-Jul-09,164.45,168.4,161.27,162.64,2971900
6-Jul-09,162.04,165.45,162.27,164.45,1495700
3-Jul-09,161.71,165.3,161.05,162.04,3807900
2-Jul-09,156.15,162.99,156.25,161.71,5132300
1-Jul-09,155.03,159.12,155.3,156.15,2273600
30-Jun-09,158.53,160.4,154.35,155.03,2047300
29-Jun-09,155.03,160.92,156,158.53,3694500
26-Jun-09,153.64,158.39,154.01,155.03,3965900
25-Jun-09,146.33,153.64,145.9,153.64,6504200
24-Jun-09,147.81,149.58,145.5,146.33,1568700
23-Jun-09,147.02,149,144.51,147.81,3071200
22-Jun-09,142.06,148,142.95,147.02,4379300
19-Jun-09,140.77,143,136.8,142.06,6287000
18-Jun-09,146.93,150,139.59,140.77,6176600
17-Jun-09,140.13,147.13,142,146.93,2407200
16-Jun-09,141.3,142.79,136.5,140.13,2083000
15-Jun-09,148.57,150.25,141.15,141.3,2393700
12-Jun-09,151,153.88,146.4,148.57,4264600
11-Jun-09,143.97,151.16,144.05,151,10985900
10-Jun-09,139.61,146.35,140.8,143.97,7314600
9-Jun-09,132.97,139.61,131.6,139.61,3292800
8-Jun-09,137.94,141,131.16,132.97,3324000
5-Jun-09,142.42,143.25,137.11,137.94,7957300
4-Jun-09,148.66,150,141.23,142.42,4297600
3-Jun-09,156.37,158.4,148.56,148.66,4636500
2-Jun-09,162.48,163.78,157.55,158.87,2532800
1-Jun-09,161.64,165.25,161.05,162.48,3647100
29-May-09,161.17,162.4,159.6,161.64,3759500
28-May-09,160.31,163.2,160.01,161.17,1214100
27-May-09,162.46,165.9,159.53,160.31,5477700
26-May-09,166.66,169.7,161.75,162.46,4690800
25-May-09,168.14,169.77,165.51,166.66,3483200
22-May-09,164.6,170.4,166.49,168.14,3240500
21-May-09,168.19,166.5,161.15,164.6,1867500
20-May-09,168.96,170,165.7,168.19,2103300
19-May-09,172.32,173.8,167.15,168.96,2755800
18-May-09,172.76,176.6,171.51,172.32,2945000
15-May-09,165.67,173.95,164.8,172.76,5323500
14-May-09,172.77,174.23,164.5,165.67,4022000
13-May-09,181.69,184.44,172.61,172.77,10740000
12-May-09,176.34,183.39,176.1,181.69,4641200
11-May-09,177.47,181,174.25,176.34,3530200
8-May-09,169.94,178.43,167.5,177.47,5269000
7-May-09,166.29,171.69,165.8,169.94,4913400
6-May-09,161.83,168.25,163.5,166.29,3828300
5-May-09,159.82,164.5,159.3,161.83,2036000
4-May-09,161.78,168.5,158.52,159.82,3829500
30-Apr-09,162.89,164.9,155.6,161.78,4455700
29-Apr-09,168.53,173.4,160.6,162.89,5714400
28-Apr-09,176.43,173.68,167.61,168.53,10678800
27-Apr-09,185.71,188,176.43,176.43,3958200
24-Apr-09,177.27,186.13,168.41,185.71,8315500
23-Apr-09,186.59,186.58,177.27,177.27,4194700
22-Apr-09,196.41,193,186.59,186.59,2864000
21-Apr-09,206.25,212.5,195.94,196.41,5747700
20-Apr-09,196.88,206.72,199,206.25,2751900
17-Apr-09,189.02,198.47,185.1,196.88,3504600
16-Apr-09,189.13,198.58,182,189.02,4371800
15-Apr-09,183.72,192.5,181.2,189.13,5250900
14-Apr-09,179.46,188.43,176,183.72,8062300
13-Apr-09,170.92,179.46,176.25,179.46,2916400
10-Apr-09,162.8,170.94,164,170.92,3949900
9-Apr-09,157.62,165.5,155,162.8,4875700
8-Apr-09,165.18,169.3,156.93,157.62,6689000
7-Apr-09,158.22,166.13,160,165.18,6232900
6-Apr-09,153.55,160.1,150.55,158.22,7306300
3-Apr-09,148.71,156,150.3,153.55,6093400
2-Apr-09,141.63,148.71,142.01,148.71,6581100
1-Apr-09,141.2,145.2,140.5,141.63,2308300
31-Mar-09,147.64,150.45,140.26,141.2,5831700
30-Mar-09,145.25,151.3,146.75,147.64,3564200
27-Mar-09,143.89,146.5,143.35,145.25,2914200
26-Mar-09,146.06,149.5,142.78,143.89,4274400
25-Mar-09,146.66,151,144.05,146.06,5955800
24-Mar-09,139.69,146.67,141.11,146.66,3497400
20-Mar-09,145.46,148,138.2,139.69,3325800
19-Mar-09,141.22,148,143.61,145.46,3851000
18-Mar-09,134.5,141.22,133.26,141.22,5400500
17-Mar-09,131.23,137.75,131.23,134.5,3616000
16-Mar-09,124.99,131.23,131.23,131.23,96900
13-Mar-09,121.68,126.25,122.87,124.99,1526700
12-Mar-09,130.66,137.19,129.1,136.35,2523500
11-Mar-09,132.76,138,128.02,130.66,1958700
9-Mar-09,134.8,134.49,132,132.76,529800
6-Mar-09,132.04,135.7,131.06,134.8,1308200
5-Mar-09,129.31,134.7,127.75,132.04,4075200
4-Mar-09,123.16,129.31,124.11,129.31,1558300
3-Mar-09,126.92,125.4,120.58,123.16,1228000
2-Mar-09,126.81,130.2,125.5,126.92,2021600
27-Feb-09,122.3,128.3,123.6,126.81,745400
26-Feb-09,119.98,124.99,115,122.3,1766500
25-Feb-09,126.29,129.5,119.98,119.98,2247300
24-Feb-09,127.19,131.5,124.65,126.29,2081700
23-Feb-09,133.85,132.8,127.16,127.19,1858200
20-Feb-09,139.39,141,132.43,133.85,4729500
19-Feb-09,138.33,143.65,134.75,139.39,8233400
18-Feb-09,133.14,139.79,133,138.33,4409500
17-Feb-09,126.8,133.14,129,133.14,2229000
16-Feb-09,120.77,126.8,123.76,126.8,3245400
13-Feb-09,115.02,120.77,115.3,120.77,1775900
12-Feb-09,115.3,118.25,113.5,115.02,1429200
11-Feb-09,117.76,119.97,112.8,115.3,2929600
10-Feb-09,119.33,122.75,116,117.76,3751200
9-Feb-09,114.84,120.58,109.1,119.33,7517400
6-Feb-09,109.38,114.84,114.84,114.84,680800
4-Feb-09,104.18,109.38,105,109.38,1476900
3-Feb-09,99.22,104.18,96,104.18,2136300
2-Feb-09,94.5,99.22,95.15,99.22,877100
30-Jan-09,90,94.5,94.5,94.5,98400
29-Jan-09,85.72,90,90,90,416000
28-Jan-09,81.64,85.72,85.72,85.72,192800
27-Jan-09,77.76,81.64,75,81.64,579400
26-Jan-09,81.85,83,77.76,77.76,736600
23-Jan-09,86.15,87,81.85,81.85,719800
22-Jan-09,90.68,86.15,86.15,86.15,157300
21-Jan-09,95.45,97,90.68,90.68,917500
20-Jan-09,100.47,102.5,95.45,95.45,2075000
19-Jan-09,105.75,100.47,100.47,100.47,92500
16-Jan-09,111.31,109.6,105.75,105.75,1018000
15-Jan-09,117.16,119,111.31,111.31,1135000
14-Jan-09,117.87,121.4,116.05,117.16,1477200
13-Jan-09,116.34,121.55,112.53,117.87,2563500
12-Jan-09,118.33,121.5,112.42,116.34,3750000
9-Jan-09,113.92,119.61,111,118.33,3387600
6-Jan-09,108.52,113.94,110,113.92,5019400
5-Jan-09,113.82,115.01,108.13,108.52,6575500
2-Jan-09,119.52,118,113.55,113.82,903300
1-Jan-09,125.81,119.52,119.52,119.52,1500
31-Dec-08,132.43,125.81,125.81,125.81,1300
30-Dec-08,139.4,132.43,132.43,132.43,100
,,,,,
26-Dec-08,154.45,146.73,146.73,146.73,100
,,,,,
23-Dec-08,171.12,162.57,162.57,162.57,100
,,,,,
19-Dec-08,189.6,180.12,180.12,180.12,100
,,,,,
,,,,,
16-Dec-08,221.12,210.07,210.07,210.07,100
,,,,,
